task_run__calibration,task_run__created,task_run__finish_time,task_run__id,task_run__info,task_run__project_id,task_run__task_id,task_run__timeout,task_run__user_id,task_run__user_ip,task_runinfo__Days_Since_Last_Inspection,task_runinfo__Facility_Name,task_runinfo__Facility_State,task_runinfo__Facility_Street,task_runinfo__X_id,task_runinfo__area,task_runinfo__certain,task_runinfo__multiple,task_runinfo__skip,task_runinfo__task_id
None,2015-08-10T13:03:13.628193,2015-08-10T13:03:13.628223,2215442,"{""X_id"": ""ObjectID(52605257cdc3fd11fee77463)"", ""task_id"": 502492, ""Facility_State"": ""LA"", ""skip"": ""1"", ""Facility_Name"": ""PLAQUEMINE REMEDIATION SERVICES, LLC"", ""area"": 0, ""Days_Since_Last_Inspection"": ""1691"", ""certain"": -1, ""Facility_Street"": ""32655 GRACIE LANE"", ""multiple"": 0}",1402,502492,None,None,74.73.244.234,1691,"PLAQUEMINE REMEDIATION SERVICES, LLC",LA,32655 GRACIE LANE,ObjectID(52605257cdc3fd11fee77463),0,-1,0,1,502492
None,2015-08-10T13:03:18.969569,2015-08-10T13:03:18.969590,2215443,"{""X_id"": ""ObjectID(52605257cdc3fd11fee77464)"", ""task_id"": 502493, ""Facility_State"": ""LA"", ""skip"": ""1"", ""Facility_Name"": ""POINTE COUPEE GENERAL HOSPITAL"", ""area"": 0, ""Days_Since_Last_Inspection"": ""786"", ""certain"": -1, ""Facility_Street"": ""2202 FALSE RIVER DR"", ""multiple"": 0}",1402,502493,None,None,74.73.244.234,786,POINTE COUPEE GENERAL HOSPITAL,LA,2202 FALSE RIVER DR,ObjectID(52605257cdc3fd11fee77464),0,-1,0,1,502493
None,2015-08-10T13:03:46.219047,2015-08-10T13:03:46.219067,2215444,"{""X_id"": ""ObjectID(52605257cdc3fd11fee77465)"", ""task_id"": 502494, ""Facility_State"": ""LA"", ""skip"": ""1"", ""Facility_Name"": ""PPI BROOKLAWN SITE/NPC SERVICES, INC."", ""area"": 0, ""Days_Since_Last_Inspection"": ""682"", ""certain"": -1, ""Facility_Street"": ""2401 BROOKLAWN DRIVE"", ""multiple"": 0}",1402,502494,None,None,74.73.244.234,682,"PPI BROOKLAWN SITE/NPC SERVICES, INC.",LA,2401 BROOKLAWN DRIVE,ObjectID(52605257cdc3fd11fee77465),0,-1,0,1,502494
None,2015-08-10T13:03:48.556033,2015-08-10T13:03:48.556056,2215445,"{""X_id"": ""ObjectID(52605257cdc3fd11fee77466)"", ""task_id"": 502495, ""Facility_State"": ""LA"", ""skip"": ""1"", ""Facility_Name"": ""PPI SCENIC SITE/NPC SERVICES, INC."", ""area"": 0, ""Days_Since_Last_Inspection"": ""634"", ""certain"": -1, ""Facility_Street"": ""15310 SAMUELS ROAD"", ""multiple"": 0}",1402,502495,None,None,74.73.244.234,634,"PPI SCENIC SITE/NPC SERVICES, INC.",LA,15310 SAMUELS ROAD,ObjectID(52605257cdc3fd11fee77466),0,-1,0,1,502495
None,2015-08-10T13:03:50.135621,2015-08-10T13:03:50.135638,2215446,"{""X_id"": ""ObjectID(52605257cdc3fd11fee77467)"", ""task_id"": 502496, ""Facility_State"": ""LA"", ""skip"": ""1"", ""Facility_Name"": ""PSC INDUSTRIAL OUTSOURCING INC"", ""area"": 0, ""Days_Since_Last_Inspection"": ""never"", ""certain"": -1, ""Facility_Street"": ""9743 HWY 90 E"", ""multiple"": 0}",1402,502496,None,None,74.73.244.234,never,PSC INDUSTRIAL OUTSOURCING INC,LA,9743 HWY 90 E,ObjectID(52605257cdc3fd11fee77467),0,-1,0,1,502496
None,2015-08-10T13:03:55.377259,2015-08-10T13:03:55.377277,2215447,"{""X_id"": ""ObjectID(52605257cdc3fd11fee77468)"", ""task_id"": 502497, ""Facility_State"": ""LA"", ""skip"": ""1"", ""Facility_Name"": ""QUALA SERVICES, LLC"", ""area"": 0, ""Days_Since_Last_Inspection"": ""515"", ""certain"": -1, ""Facility_Street"": ""6735 AIRLINE HIGHWAY"", ""multiple"": 0}",1402,502497,None,None,74.73.244.234,515,"QUALA SERVICES, LLC",LA,6735 AIRLINE HIGHWAY,ObjectID(52605257cdc3fd11fee77468),0,-1,0,1,502497
None,2015-08-10T13:04:01.697695,2015-08-10T13:04:01.697716,2215448,"{""X_id"": ""ObjectID(52605257cdc3fd11fee77469)"", ""task_id"": 502498, ""Facility_State"": ""LA"", ""skip"": ""1"", ""Facility_Name"": ""RADIUM PETROLEUM COMPANY"", ""area"": 0, ""Days_Since_Last_Inspection"": ""4826"", ""certain"": -1, ""Facility_Street"": ""FRONT STREET"", ""multiple"": 0}",1402,502498,None,None,74.73.244.234,4826,RADIUM PETROLEUM COMPANY,LA,FRONT STREET,ObjectID(52605257cdc3fd11fee77469),0,-1,0,1,502498
None,2015-08-10T13:04:03.609464,2015-08-10T13:04:03.609486,2215449,"{""X_id"": ""ObjectID(52605257cdc3fd11fee7746a)"", ""task_id"": 502499, ""Facility_State"": ""LA"", ""skip"": ""1"", ""Facility_Name"": ""RELIABLE LANDFILL WESTERN WASTE IND"", ""area"": 0, ""Days_Since_Last_Inspection"": ""never"", ""certain"": -1, ""Facility_Street"": ""9533 MOORE LN"", ""multiple"": 0}",1402,502499,None,None,74.73.244.234,never,RELIABLE LANDFILL WESTERN WASTE IND,LA,9533 MOORE LN,ObjectID(52605257cdc3fd11fee7746a),0,-1,0,1,502499
None,2015-08-10T13:04:26.979410,2015-08-10T13:04:26.979430,2215450,"{""X_id"": ""ObjectID(52605257cdc3fd11fee7746b)"", ""task_id"": 502500, ""Facility_State"": ""LA"", ""skip"": 0, ""Facility_Name"": ""RELIABLE PRODUCTION SVC INC"", ""area"": [{""area"": 253848.93678330196, ""id"": ""OpenLayers_Feature_Vector_12010"", ""area_geometry"": ""{\""type\"":\""Polygon\"",\""coordinates\"":[[[-91.4732252116782,30.551543681759632],[-91.47320375400727,30.54808809376535],[-91.46556482273783,30.54823592892565],[-91.46558628040874,30.55034255549508],[-91.46826848942638,30.551432809188654],[-91.4732252116782,30.551543681759632]]]}""}, {""area"": 474509.99461423105, ""id"": ""OpenLayers_Feature_Vector_12055"", ""area_geometry"": ""{\""type\"":\""Polygon\"",\""coordinates\"":[[[-91.47335395771269,30.543486611864374],[-91.47320375400727,30.542248424881564],[-91.46552190738701,30.542377788438966],[-91.46554336506692,30.548014176101173],[-91.47346124607627,30.54794025837992],[-91.47335395771269,30.543486611864374]]]}""}], ""Days_Since_Last_Inspection"": ""never"", ""certain"": -1, ""Facility_Street"": ""1805 RELIABLE LN"", ""multiple"": 0}",1402,502500,None,None,74.73.244.234,never,RELIABLE PRODUCTION SVC INC,LA,1805 RELIABLE LN,ObjectID(52605257cdc3fd11fee7746b),"[{u'area': 253848.93678330196, u'id': u'OpenLayers_Feature_Vector_12010', u'area_geometry': u'{""type"":""Polygon"",""coordinates"":[[[-91.4732252116782,30.551543681759632],[-91.47320375400727,30.54808809376535],[-91.46556482273783,30.54823592892565],[-91.46558628040874,30.55034255549508],[-91.46826848942638,30.551432809188654],[-91.4732252116782,30.551543681759632]]]}'}, {u'area': 474509.99461423105, u'id': u'OpenLayers_Feature_Vector_12055', u'area_geometry': u'{""type"":""Polygon"",""coordinates"":[[[-91.47335395771269,30.543486611864374],[-91.47320375400727,30.542248424881564],[-91.46552190738701,30.542377788438966],[-91.46554336506692,30.548014176101173],[-91.47346124607627,30.54794025837992],[-91.47335395771269,30.543486611864374]]]}'}]",-1,0,0,502500
None,2015-08-10T13:05:01.947387,2015-08-10T13:05:01.947403,2215451,"{""X_id"": ""ObjectID(52605257cdc3fd11fee7746c)"", ""task_id"": 502501, ""Facility_State"": ""AR"", ""skip"": 0, ""Facility_Name"": ""REYNOLDS METALS COMPANY GUM SPRINGS PLAN"", ""area"": [{""area"": 393304.74640834925, ""id"": ""OpenLayers_Feature_Vector_12276"", ""area_geometry"": ""{\""type\"":\""Polygon\"",\""coordinates\"":[[[-93.07383818513036,34.06960238778798],[-93.07574791794097,34.066029612425154],[-93.07164950257085,34.065265267785854],[-93.07231469040526,34.06348769545069],[-93.06939644699857,34.06364767848777],[-93.06763691788437,34.067327204978994],[-93.06843085175329,34.06944241599365],[-93.06596321946284,34.06940686666475],[-93.0661563385101,34.07017117394327],[-93.07308716660327,34.070295595406314],[-93.07383818513036,34.06960238778798]]]}""}, {""area"": 86555.78435826466, ""id"": ""OpenLayers_Feature_Vector_12323"", ""area_geometry"": ""{\""type\"":\""Polygon\"",\""coordinates\"":[[[-93.0816058624343,34.06348769545069],[-93.0776791084315,34.063452143623394],[-93.07621998672816,34.06599406166432],[-93.08085484390722,34.065105287802695],[-93.0816058624343,34.06348769545069]]]}""}], ""Days_Since_Last_Inspection"": ""22"", ""certain"": -1, ""Facility_Street"": ""500 EAST REYNOLDS ROAD"", ""multiple"": 0}",1402,502501,None,None,74.73.244.234,22,REYNOLDS METALS COMPANY GUM SPRINGS PLAN,AR,500 EAST REYNOLDS ROAD,ObjectID(52605257cdc3fd11fee7746c),"[{u'area': 393304.74640834925, u'id': u'OpenLayers_Feature_Vector_12276', u'area_geometry': u'{""type"":""Polygon"",""coordinates"":[[[-93.07383818513036,34.06960238778798],[-93.07574791794097,34.066029612425154],[-93.07164950257085,34.065265267785854],[-93.07231469040526,34.06348769545069],[-93.06939644699857,34.06364767848777],[-93.06763691788437,34.067327204978994],[-93.06843085175329,34.06944241599365],[-93.06596321946284,34.06940686666475],[-93.0661563385101,34.07017117394327],[-93.07308716660327,34.070295595406314],[-93.07383818513036,34.06960238778798]]]}'}, {u'area': 86555.78435826466, u'id': u'OpenLayers_Feature_Vector_12323', u'area_geometry': u'{""type"":""Polygon"",""coordinates"":[[[-93.0816058624343,34.06348769545069],[-93.0776791084315,34.063452143623394],[-93.07621998672816,34.06599406166432],[-93.08085484390722,34.065105287802695],[-93.0816058624343,34.06348769545069]]]}'}]",-1,0,0,502501
None,2015-08-10T13:05:08.814253,2015-08-10T13:05:08.814273,2215452,"{""X_id"": ""ObjectID(52605257cdc3fd11fee7746d)"", ""task_id"": 502502, ""Facility_State"": ""AR"", ""skip"": ""1"", ""Facility_Name"": ""RINECO CHEMICAL INDUSTRIES, INC."", ""area"": 0, ""Days_Since_Last_Inspection"": ""16"", ""certain"": -1, ""Facility_Street"": ""1007 VULCAN ROAD"", ""multiple"": 0}",1402,502502,None,None,74.73.244.234,16,"RINECO CHEMICAL INDUSTRIES, INC.",AR,1007 VULCAN ROAD,ObjectID(52605257cdc3fd11fee7746d),0,-1,0,1,502502
None,2015-08-10T13:05:16.446862,2015-08-10T13:05:16.446882,2215453,"{""X_id"": ""ObjectID(52605257cdc3fd11fee7746e)"", ""task_id"": 502503, ""Facility_State"": ""LA"", ""skip"": ""1"", ""Facility_Name"": ""RITE AID #7237"", ""area"": 0, ""Days_Since_Last_Inspection"": ""never"", ""certain"": -1, ""Facility_Street"": ""725 VETERANS MEMORIAL BLVD"", ""multiple"": 0}",1402,502503,None,None,74.73.244.234,never,RITE AID #7237,LA,725 VETERANS MEMORIAL BLVD,ObjectID(52605257cdc3fd11fee7746e),0,-1,0,1,502503
None,2015-08-10T13:05:20.232190,2015-08-10T13:05:20.232210,2215454,"{""X_id"": ""ObjectID(52605257cdc3fd11fee7746f)"", ""task_id"": 502504, ""Facility_State"": ""LA"", ""skip"": ""1"", ""Facility_Name"": ""RITE AID #7268"", ""area"": 0, ""Days_Since_Last_Inspection"": ""never"", ""certain"": -1, ""Facility_Street"": ""8225 JEFFERSON HWY"", ""multiple"": 0}",1402,502504,None,None,74.73.244.234,never,RITE AID #7268,LA,8225 JEFFERSON HWY,ObjectID(52605257cdc3fd11fee7746f),0,-1,0,1,502504
None,2015-08-10T13:05:26.239784,2015-08-10T13:05:26.239801,2215455,"{""X_id"": ""ObjectID(52605257cdc3fd11fee77470)"", ""task_id"": 502505, ""Facility_State"": ""LA"", ""skip"": ""1"", ""Facility_Name"": ""RITE AID #7282"", ""area"": 0, ""Days_Since_Last_Inspection"": ""never"", ""certain"": -1, ""Facility_Street"": ""5953 W PARK AVE #1043"", ""multiple"": 0}",1402,502505,None,None,74.73.244.234,never,RITE AID #7282,LA,5953 W PARK AVE #1043,ObjectID(52605257cdc3fd11fee77470),0,-1,0,1,502505
None,2015-08-10T13:05:30.249146,2015-08-10T13:05:30.249164,2215456,"{""X_id"": ""ObjectID(52605257cdc3fd11fee77471)"", ""task_id"": 502506, ""Facility_State"": ""LA"", ""skip"": ""1"", ""Facility_Name"": ""RITE AID #7296"", ""area"": 0, ""Days_Since_Last_Inspection"": ""never"", ""certain"": -1, ""Facility_Street"": ""4710 JOHNSTON ST"", ""multiple"": 0}",1402,502506,None,None,74.73.244.234,never,RITE AID #7296,LA,4710 JOHNSTON ST,ObjectID(52605257cdc3fd11fee77471),0,-1,0,1,502506
None,2015-08-10T13:05:36.557105,2015-08-10T13:05:36.557129,2215457,"{""X_id"": ""ObjectID(52605257cdc3fd11fee77472)"", ""task_id"": 502507, ""Facility_State"": ""LA"", ""skip"": ""1"", ""Facility_Name"": ""RITE AID 7314"", ""area"": 0, ""Days_Since_Last_Inspection"": ""never"", ""certain"": -1, ""Facility_Street"": ""5840 PLANK RD"", ""multiple"": 0}",1402,502507,None,None,74.73.244.234,never,RITE AID 7314,LA,5840 PLANK RD,ObjectID(52605257cdc3fd11fee77472),0,-1,0,1,502507
None,2015-08-10T13:05:42.985073,2015-08-10T13:05:42.985091,2215458,"{""X_id"": ""ObjectID(52605257cdc3fd11fee77473)"", ""task_id"": 502508, ""Facility_State"": ""LA"", ""skip"": ""1"", ""Facility_Name"": ""RUSTON LA HOSPITAL CO LLC"", ""area"": 0, ""Days_Since_Last_Inspection"": ""never"", ""certain"": -1, ""Facility_Street"": ""401 E VAUGHN ST"", ""multiple"": 0}",1402,502508,None,None,74.73.244.234,never,RUSTON LA HOSPITAL CO LLC,LA,401 E VAUGHN ST,ObjectID(52605257cdc3fd11fee77473),0,-1,0,1,502508
None,2015-08-10T13:05:48.395787,2015-08-10T13:05:48.395806,2215459,"{""X_id"": ""ObjectID(52605257cdc3fd11fee77474)"", ""task_id"": 502509, ""Facility_State"": ""LA"", ""skip"": ""1"", ""Facility_Name"": ""S & A RPRS"", ""area"": 0, ""Days_Since_Last_Inspection"": ""never"", ""certain"": -1, ""Facility_Street"": ""800 S ADAMS AVE"", ""multiple"": 0}",1402,502509,None,None,74.73.244.234,never,S & A RPRS,LA,800 S ADAMS AVE,ObjectID(52605257cdc3fd11fee77474),0,-1,0,1,502509
None,2015-08-10T13:05:54.312803,2015-08-10T13:05:54.312831,2215460,"{""X_id"": ""ObjectID(52605257cdc3fd11fee77475)"", ""task_id"": 502510, ""Facility_State"": ""LA"", ""skip"": ""1"", ""Facility_Name"": ""SABINE MEDICAL CTR"", ""area"": 0, ""Days_Since_Last_Inspection"": ""never"", ""certain"": -1, ""Facility_Street"": ""240 HIGHLAND DR"", ""multiple"": 0}",1402,502510,None,None,74.73.244.234,never,SABINE MEDICAL CTR,LA,240 HIGHLAND DR,ObjectID(52605257cdc3fd11fee77475),0,-1,0,1,502510
None,2015-08-10T13:05:59.704085,2015-08-10T13:05:59.704107,2215461,"{""X_id"": ""ObjectID(52605257cdc3fd11fee77476)"", ""task_id"": 502511, ""Facility_State"": ""TX"", ""skip"": ""1"", ""Facility_Name"": ""SAFETY KLEEN CORP - DENTON RECYCLE CTR"", ""area"": 0, ""Days_Since_Last_Inspection"": ""634"", ""certain"": -1, ""Facility_Street"": ""1722 COOPER CREEK RD"", ""multiple"": 0}",1402,502511,None,None,74.73.244.234,634,SAFETY KLEEN CORP - DENTON RECYCLE CTR,TX,1722 COOPER CREEK RD,ObjectID(52605257cdc3fd11fee77476),0,-1,0,1,502511
None,2015-08-10T13:06:03.765996,2015-08-10T13:06:03.766021,2215462,"{""X_id"": ""ObjectID(52605257cdc3fd11fee77477)"", ""task_id"": 502512, ""Facility_State"": ""LA"", ""skip"": ""1"", ""Facility_Name"": ""SCHLUMBERGER WELL SVCS"", ""area"": 0, ""Days_Since_Last_Inspection"": ""3377"", ""certain"": -1, ""Facility_Street"": ""1515 ENGINEERS RD"", ""multiple"": 0}",1402,502512,None,None,74.73.244.234,3377,SCHLUMBERGER WELL SVCS,LA,1515 ENGINEERS RD,ObjectID(52605257cdc3fd11fee77477),0,-1,0,1,502512
None,2015-08-10T13:06:12.806577,2015-08-10T13:06:12.806604,2215463,"{""X_id"": ""ObjectID(52605257cdc3fd11fee77478)"", ""task_id"": 502513, ""Facility_State"": ""TX"", ""skip"": ""1"", ""Facility_Name"": ""SET ENVIRONMENTAL INC"", ""area"": 0, ""Days_Since_Last_Inspection"": ""193"", ""certain"": -1, ""Facility_Street"": ""5738 CHESWOOD ST"", ""multiple"": 0}",1402,502513,None,None,74.73.244.234,193,SET ENVIRONMENTAL INC,TX,5738 CHESWOOD ST,ObjectID(52605257cdc3fd11fee77478),0,-1,0,1,502513
None,2015-08-10T13:06:17.570083,2015-08-10T13:06:17.570107,2215464,"{""X_id"": ""ObjectID(52605257cdc3fd11fee77479)"", ""task_id"": 502514, ""Facility_State"": ""LA"", ""skip"": ""1"", ""Facility_Name"": ""ST ANNE GENERAL HOSPITAL"", ""area"": 0, ""Days_Since_Last_Inspection"": ""never"", ""certain"": -1, ""Facility_Street"": ""4608 HWY 1"", ""multiple"": 0}",1402,502514,None,None,74.73.244.234,never,ST ANNE GENERAL HOSPITAL,LA,4608 HWY 1,ObjectID(52605257cdc3fd11fee77479),0,-1,0,1,502514
None,2015-08-10T13:06:22.070817,2015-08-10T13:06:22.070835,2215465,"{""X_id"": ""ObjectID(52605257cdc3fd11fee7747a)"", ""task_id"": 502515, ""Facility_State"": ""LA"", ""skip"": ""1"", ""Facility_Name"": ""ST CHARLES HOSPITAL"", ""area"": 0, ""Days_Since_Last_Inspection"": ""never"", ""certain"": -1, ""Facility_Street"": ""1057 PAUL MAILLARD RD"", ""multiple"": 0}",1402,502515,None,None,74.73.244.234,never,ST CHARLES HOSPITAL,LA,1057 PAUL MAILLARD RD,ObjectID(52605257cdc3fd11fee7747a),0,-1,0,1,502515
None,2015-08-10T13:06:27.407062,2015-08-10T13:06:27.407093,2215466,"{""X_id"": ""ObjectID(52605257cdc3fd11fee7747b)"", ""task_id"": 502516, ""Facility_State"": ""LA"", ""skip"": ""1"", ""Facility_Name"": ""ST FRANCIS MEDICAL CNTR"", ""area"": 0, ""Days_Since_Last_Inspection"": ""never"", ""certain"": -1, ""Facility_Street"": ""309 JACKSON ST"", ""multiple"": 0}",1402,502516,None,None,74.73.244.234,never,ST FRANCIS MEDICAL CNTR,LA,309 JACKSON ST,ObjectID(52605257cdc3fd11fee7747b),0,-1,0,1,502516
None,2015-08-10T13:06:35.194377,2015-08-10T13:06:35.194397,2215467,"{""X_id"": ""ObjectID(52605257cdc3fd11fee7747c)"", ""task_id"": 502517, ""Facility_State"": ""LA"", ""skip"": ""1"", ""Facility_Name"": ""ST JAMES PARISH HOSPITAL"", ""area"": 0, ""Days_Since_Last_Inspection"": ""never"", ""certain"": -1, ""Facility_Street"": ""2471 LOUISIANA AVE"", ""multiple"": 0}",1402,502517,None,None,74.73.244.234,never,ST JAMES PARISH HOSPITAL,LA,2471 LOUISIANA AVE,ObjectID(52605257cdc3fd11fee7747c),0,-1,0,1,502517
None,2015-08-10T13:06:48.170939,2015-08-10T13:06:48.170957,2215468,"{""X_id"": ""ObjectID(52605257cdc3fd11fee7747d)"", ""task_id"": 502518, ""Facility_State"": ""LA"", ""skip"": ""1"", ""Facility_Name"": ""STAR ENTER"", ""area"": 0, ""Days_Since_Last_Inspection"": ""never"", ""certain"": -1, ""Facility_Street"": ""3820 INDUSTRIAL"", ""multiple"": 0}",1402,502518,None,None,74.73.244.234,never,STAR ENTER,LA,3820 INDUSTRIAL,ObjectID(52605257cdc3fd11fee7747d),0,-1,0,1,502518
None,2015-08-10T13:06:53.601407,2015-08-10T13:06:53.601446,2215469,"{""X_id"": ""ObjectID(52605257cdc3fd11fee7747e)"", ""task_id"": 502519, ""Facility_State"": ""LA"", ""skip"": ""1"", ""Facility_Name"": ""STAR ENTER"", ""area"": 0, ""Days_Since_Last_Inspection"": ""2807"", ""certain"": -1, ""Facility_Street"": ""1920 SW RAILROAD AVE"", ""multiple"": 0}",1402,502519,None,None,74.73.244.234,2807,STAR ENTER,LA,1920 SW RAILROAD AVE,ObjectID(52605257cdc3fd11fee7747e),0,-1,0,1,502519
None,2015-08-10T13:06:58.054493,2015-08-10T13:06:58.054518,2215470,"{""X_id"": ""ObjectID(52605257cdc3fd11fee7747f)"", ""task_id"": 502520, ""Facility_State"": ""NM"", ""skip"": ""1"", ""Facility_Name"": ""STERICYCLE INC"", ""area"": 0, ""Days_Since_Last_Inspection"": ""819"", ""certain"": -1, ""Facility_Street"": ""1920 1ST ST NW"", ""multiple"": 0}",1402,502520,None,None,74.73.244.234,819,STERICYCLE INC,NM,1920 1ST ST NW,ObjectID(52605257cdc3fd11fee7747f),0,-1,0,1,502520
None,2015-08-10T13:07:29.617812,2015-08-10T13:07:29.617838,2215471,"{""X_id"": ""ObjectID(52605257cdc3fd11fee77480)"", ""task_id"": 502521, ""Facility_State"": ""TX"", ""skip"": ""1"", ""Facility_Name"": ""STOLTHAVEN HOUSTON SUBSIDIARY OF STOLT N"", ""area"": 0, ""Days_Since_Last_Inspection"": ""1389"", ""certain"": -1, ""Facility_Street"": ""15602 JACINTOPORT BLVD # A"", ""multiple"": 0}",1402,502521,None,None,74.73.244.234,1389,STOLTHAVEN HOUSTON SUBSIDIARY OF STOLT N,TX,15602 JACINTOPORT BLVD # A,ObjectID(52605257cdc3fd11fee77480),0,-1,0,1,502521
None,2015-08-10T13:07:33.967353,2015-08-10T13:07:33.967370,2215472,"{""X_id"": ""ObjectID(52605257cdc3fd11fee77481)"", ""task_id"": 502522, ""Facility_State"": ""LA"", ""skip"": ""1"", ""Facility_Name"": ""STRANCO INC"", ""area"": 0, ""Days_Since_Last_Inspection"": ""210"", ""certain"": -1, ""Facility_Street"": ""70459 HWY 59"", ""multiple"": 0}",1402,502522,None,None,74.73.244.234,210,STRANCO INC,LA,70459 HWY 59,ObjectID(52605257cdc3fd11fee77481),0,-1,0,1,502522
None,2015-08-10T13:08:10.195315,2015-08-10T13:08:10.195339,2215473,"{""X_id"": ""ObjectID(52605257cdc3fd11fee77482)"", ""task_id"": 502523, ""Facility_State"": ""LA"", ""skip"": 0, ""Facility_Name"": ""SULPHUR WASTEWATER PLANT CITY OF"", ""area"": [{""area"": 160994.90906936984, ""id"": ""OpenLayers_Feature_Vector_15740"", ""area_geometry"": ""{\""type\"":\""Polygon\"",\""coordinates\"":[[[-93.31378779767684,30.195994686514474],[-93.31378779767684,30.192118479537452],[-93.30947480557954,30.192007198615183],[-93.30962500928496,30.194640813379614],[-93.31082663891932,30.194585174359425],[-93.31086955427014,30.196105962930485],[-93.31378779767684,30.195994686514474]]]}""}], ""Days_Since_Last_Inspection"": ""never"", ""certain"": -1, ""Facility_Street"": ""3400 BAYOU DINDE"", ""multiple"": 0}",1402,502523,None,None,74.73.244.234,never,SULPHUR WASTEWATER PLANT CITY OF,LA,3400 BAYOU DINDE,ObjectID(52605257cdc3fd11fee77482),"[{u'area': 160994.90906936984, u'id': u'OpenLayers_Feature_Vector_15740', u'area_geometry': u'{""type"":""Polygon"",""coordinates"":[[[-93.31378779767684,30.195994686514474],[-93.31378779767684,30.192118479537452],[-93.30947480557954,30.192007198615183],[-93.30962500928496,30.194640813379614],[-93.31082663891932,30.194585174359425],[-93.31086955427014,30.196105962930485],[-93.31378779767684,30.195994686514474]]]}'}]",-1,0,0,502523
None,2015-08-10T13:08:17.376673,2015-08-10T13:08:17.376696,2215474,"{""X_id"": ""ObjectID(52605257cdc3fd11fee77483)"", ""task_id"": 502524, ""Facility_State"": ""TX"", ""skip"": ""1"", ""Facility_Name"": ""SWS HOLDINGS BRADY ISLAND LP - SOUTHWEST"", ""area"": 0, ""Days_Since_Last_Inspection"": ""325"", ""certain"": -1, ""Facility_Street"": ""8502 CYPRESS ST"", ""multiple"": 0}",1402,502524,None,None,74.73.244.234,325,SWS HOLDINGS BRADY ISLAND LP - SOUTHWEST,TX,8502 CYPRESS ST,ObjectID(52605257cdc3fd11fee77483),0,-1,0,1,502524
None,2015-08-10T13:08:23.182653,2015-08-10T13:08:23.182676,2215475,"{""X_id"": ""ObjectID(52605257cdc3fd11fee77484)"", ""task_id"": 502525, ""Facility_State"": ""TX"", ""skip"": ""1"", ""Facility_Name"": ""TDCJ ELLIS UNIT"", ""area"": 0, ""Days_Since_Last_Inspection"": ""596"", ""certain"": -1, ""Facility_Street"": ""FM 980 12 MI NE OF"", ""multiple"": 0}",1402,502525,None,None,74.73.244.234,596,TDCJ ELLIS UNIT,TX,FM 980 12 MI NE OF,ObjectID(52605257cdc3fd11fee77484),0,-1,0,1,502525
None,2015-08-10T13:08:28.022876,2015-08-10T13:08:28.022900,2215476,"{""X_id"": ""ObjectID(52605257cdc3fd11fee77485)"", ""task_id"": 502526, ""Facility_State"": ""LA"", ""skip"": ""1"", ""Facility_Name"": ""TECHE REGIONAL MEDICAL CENTER"", ""area"": 0, ""Days_Since_Last_Inspection"": ""never"", ""certain"": -1, ""Facility_Street"": ""1125 MARGUERITE ST"", ""multiple"": 0}",1402,502526,None,None,74.73.244.234,never,TECHE REGIONAL MEDICAL CENTER,LA,1125 MARGUERITE ST,ObjectID(52605257cdc3fd11fee77485),0,-1,0,1,502526
None,2015-08-10T13:08:29.941878,2015-08-10T13:08:29.941902,2215477,"{""X_id"": ""ObjectID(52605257cdc3fd11fee77486)"", ""task_id"": 502527, ""Facility_State"": ""TX"", ""skip"": ""1"", ""Facility_Name"": ""TEXAS INDUSTRIES INC"", ""area"": 0, ""Days_Since_Last_Inspection"": ""never"", ""certain"": -1, ""Facility_Street"": ""245 WARD RD STE A"", ""multiple"": 0}",1402,502527,None,None,74.73.244.234,never,TEXAS INDUSTRIES INC,TX,245 WARD RD STE A,ObjectID(52605257cdc3fd11fee77486),0,-1,0,1,502527
None,2015-08-10T13:08:38.281156,2015-08-10T13:08:38.281174,2215478,"{""X_id"": ""ObjectID(52605257cdc3fd11fee77487)"", ""task_id"": 502528, ""Facility_State"": ""LA"", ""skip"": ""1"", ""Facility_Name"": ""THIBODAUX REG MEDICAL CTR"", ""area"": 0, ""Days_Since_Last_Inspection"": ""never"", ""certain"": -1, ""Facility_Street"": ""602 N ACADIA RD"", ""multiple"": 0}",1402,502528,None,None,74.73.244.234,never,THIBODAUX REG MEDICAL CTR,LA,602 N ACADIA RD,ObjectID(52605257cdc3fd11fee77487),0,-1,0,1,502528
None,2015-08-10T13:08:39.790562,2015-08-10T13:08:39.790578,2215479,"{""X_id"": ""ObjectID(52605257cdc3fd11fee77488)"", ""task_id"": 502529, ""Facility_State"": ""TX"", ""skip"": ""1"", ""Facility_Name"": ""TM CHEMICALS"", ""area"": 0, ""Days_Since_Last_Inspection"": ""760"", ""certain"": -1, ""Facility_Street"": ""2525 INDEPENDENCE RD"", ""multiple"": 0}",1402,502529,None,None,74.73.244.234,760,TM CHEMICALS,TX,2525 INDEPENDENCE RD,ObjectID(52605257cdc3fd11fee77488),0,-1,0,1,502529
